,w_E=0%,w_E=1%,w_E=2%,w_E=3%,w_E=4%,w_E=5%,w_E=6%,w_E=7%,w_E=8%,w_E=9%,w_E=10%,w_E=11%,w_E=12%,w_E=13%,w_E=14%,w_E=15%,w_E=16%,w_E=17%,w_E=18%,w_E=19%,w_E=20%,w_E=21%,w_E=22%,w_E=23%,w_E=24%,w_E=25%,w_E=26%,w_E=27%,w_E=28%,w_E=29%,w_E=30%,w_E=31%,w_E=32%,w_E=33%,w_E=34%,w_E=35%,w_E=36%,w_E=37%,w_E=38%,w_E=39%,w_E=40%,w_E=41%,w_E=42%,w_E=43%,w_E=44%,w_E=45%,w_E=46%,w_E=47%,w_E=48%,w_E=49%,w_E=50%
α=84%,0.14836450027730025,0.14916230159129212,0.14996010290528392,0.1507579042192758,0.1515557055332676,0.15235350684725946,0.1531513081612513,0.15394910947524315,0.15474691078923497,0.15554471210322685,0.1563425134172187,0.1571403147312105,0.15793811604520236,0.15873591735919418,0.15953371867318605,0.1603315199871779,0.16112932130116972,0.16192712261516157,0.16272492392915341,0.16352272524314526,0.1643205265571371,0.16511832787112893,0.16591612918512078,0.16671393049911262,0.16751173181310444,0.1683095331270963,0.16910733444108816,0.16990513575507998,0.17070293706907186,0.17150073838306368,0.1722985396970555,0.17309634101104737,0.1738941423250392,0.174691943639031,0.17548974495302289,0.17628754626701473,0.17708534758100658,0.1778831488949984,0.17868095020899027,0.1794787515229821,0.18027655283697394,0.1810743541509658,0.1818721554649576,0.18266995677894948,0.1834677580929413,0.18426555940693318,0.185063360720925,0.18586116203491682,0.18665896334890866,0.1874567646629005,0.18825456597689236
α=85%,0.1466096560269561,0.14731334768921295,0.14801703935146973,0.14872073101372657,0.14942442267598335,0.1501281143382402,0.150831806000497,0.15153549766275384,0.15223918932501065,0.1529428809872675,0.15364657264952428,0.15435026431178112,0.15505395597403793,0.15575764763629474,0.15646133929855155,0.15716503096080836,0.15786872262306517,0.15857241428532198,0.15927610594757882,0.1599797976098356,0.16068348927209247,0.16138718093434928,0.16209087259660607,0.1627945642588629,0.16349825592111972,0.16420194758337653,0.16490563924563337,0.16560933090789018,0.166313022570147,0.1670167142324038,0.1677204058946606,0.16842409755691745,0.16912778921917426,0.16983148088143107,0.17053517254368789,0.17123886420594472,0.17194255586820154,0.17264624753045832,0.17334993919271516,0.17405363085497197,0.17475732251722878,0.17546101417948562,0.17616470584174243,0.17686839750399924,0.17757208916625608,0.17827578082851286,0.1789794724907697,0.17968316415302654,0.18038685581528333,0.18109054747754016,0.18179423913979698
α=86%,0.14497410509704473,0.14558084729046356,0.1461875894838824,0.14679433167730124,0.1474010738707201,0.14800781606413896,0.1486145582575578,0.14922130045097665,0.1498280426443955,0.15043478483781433,0.15104152703123322,0.15164826922465205,0.15225501141807088,0.15286175361148974,0.1534684958049086,0.15407523799832742,0.15468198019174628,0.1552887223851651,0.15589546457858397,0.15650220677200283,0.15710894896542166,0.15771569115884052,0.15832243335225935,0.1589291755456782,0.15953591773909703,0.1601426599325159,0.16074940212593475,0.1613561443193536,0.16196288651277246,0.1625696287061913,0.16317637089961012,0.16378311309302898,0.16438985528644784,0.16499659747986667,0.1656033396732855,0.16621008186670438,0.16681682406012321,0.16742356625354207,0.16803030844696093,0.16863705064037976,0.1692437928337986,0.16985053502721748,0.1704572772206363,0.17106401941405514,0.17167076160747402,0.17227750380089285,0.17288424599431168,0.17349098818773054,0.1740977303811494,0.17470447257456823,0.17531121476798708
α=87%,0.1434581643055776,0.14396493464311386,0.1444717049806501,0.14497847531818636,0.14548524565572263,0.14599201599325887,0.1464987863307951,0.14700555666833137,0.14751232700586767,0.14801909734340388,0.14852586768094017,0.14903263801847638,0.14953940835601265,0.15004617869354892,0.15055294903108515,0.15105971936862142,0.15156648970615766,0.15207326004369393,0.15258003038123016,0.15308680071876643,0.1535935710563027,0.15410034139383894,0.15460711173137517,0.15511388206891144,0.15562065240644768,0.15612742274398395,0.1566341930815202,0.15714096341905648,0.15764773375659275,0.15815450409412896,0.15866127443166522,0.1591680447692015,0.15967481510673773,0.160181585444274,0.16068835578181023,0.1611951261193465,0.16170189645688277,0.16220866679441898,0.16271543713195527,0.16322220746949154,0.16372897780702778,0.16423574814456404,0.1647425184821003,0.16524928881963655,0.16575605915717279,0.16626282949470905,0.16676959983224532,0.16727637016978159,0.1677831405073178,0.16828991084485406,0.16879668118239033
α=88%,0.14206183462020708,0.14246539873199918,0.14286896284379125,0.14327252695558332,0.1436760910673754,0.1440796551791675,0.14448321929095956,0.14488678340275163,0.1452903475145437,0.1456939116263358,0.14609747573812787,0.14650103984991994,0.146904603961712,0.1473081680735041,0.14771173218529618,0.14811529629708825,0.14851886040888032,0.1489224245206724,0.1493259886324645,0.14972955274425656,0.15013311685604863,0.1505366809678407,0.15094024507963277,0.15134380919142487,0.15174737330321694,0.152150937415009,0.15255450152680108,0.15295806563859318,0.15336162975038525,0.15376519386217732,0.1541687579739694,0.1545723220857615,0.15497588619755356,0.15537945030934563,0.1557830144211377,0.15618657853292978,0.15659014264472187,0.15699370675651397,0.15739727086830602,0.15780083498009811,0.15820439909189019,0.15860796320368226,0.15901152731547435,0.15941509142726643,0.1598186555390585,0.16022221965085057,0.16062578376264264,0.16102934787443474,0.16143291198622678,0.16183647609801888,0.16224004020981095
α=89%,0.14078480223244755,0.1410816755524249,0.14137854887240225,0.14167542219237958,0.14197229551235696,0.14226916883233431,0.14256604215231167,0.14286291547228902,0.14315978879226643,0.14345666211224375,0.14375353543222114,0.14405040875219846,0.14434728207217581,0.14464415539215317,0.14494102871213052,0.14523790203210787,0.14553477535208523,0.14583164867206258,0.14612852199203996,0.14642539531201731,0.14672226863199467,0.14701914195197202,0.14731601527194937,0.14761288859192673,0.14790976191190408,0.1482066352318814,0.1485035085518588,0.14880038187183614,0.1490972551918135,0.14939412851179085,0.1496910018317682,0.14998787515174555,0.1502847484717229,0.15058162179170026,0.1508784951116776,0.15117536843165497,0.15147224175163232,0.15176911507160967,0.15206598839158705,0.15236286171156438,0.15265973503154176,0.1529566083515191,0.15325348167149647,0.15355035499147385,0.1538472283114512,0.15414410163142855,0.1544409749514059,0.15473784827138326,0.1550347215913606,0.15533159491133794,0.15562846823131532
α=90%,0.13962644354150022,0.13981284095128568,0.13999923836107114,0.14018563577085666,0.14037203318064212,0.14055843059042758,0.14074482800021307,0.14093122540999856,0.14111762281978404,0.14130402022956953,0.141490417639355,0.14167681504914045,0.14186321245892594,0.1420496098687114,0.1422360072784969,0.14242240468828235,0.14260880209806784,0.1427951995078533,0.1429815969176388,0.14316799432742425,0.14335439173720974,0.1435407891469952,0.14372718655678068,0.14391358396656617,0.1440999813763516,0.1442863787861371,0.14447277619592258,0.14465917360570807,0.14484557101549353,0.145031968425279,0.14521836583506448,0.14540476324484994,0.14559116065463543,0.1457775580644209,0.14596395547420637,0.14615035288399186,0.14633675029377732,0.1465231477035628,0.14670954511334827,0.14689594252313376,0.14708233993291925,0.1472687373427047,0.1474551347524902,0.14764153216227566,0.14782792957206115,0.14801432698184663,0.1482007243916321,0.14838712180141755,0.14857351921120304,0.14875991662098853,0.148946314030774
α=91%,0.1385858339056595,0.1386576022329565,0.13872937056025353,0.1388011388875505,0.13887290721484752,0.1389446755421445,0.1390164438694415,0.1390882121967385,0.1391599805240355,0.13923174885133252,0.13930351717862954,0.1393752855059265,0.13944705383322353,0.13951882216052053,0.13959059048781752,0.13966235881511452,0.1397341271424115,0.1398058954697085,0.1398776637970055,0.13994943212430253,0.14002120045159952,0.14009296877889652,0.14016473710619348,0.14023650543349053,0.1403082737607875,0.14038004208808452,0.14045181041538152,0.1405235787426785,0.1405953470699755,0.1406671153972725,0.1407388837245695,0.14081065205186652,0.14088242037916351,0.14095418870646054,0.1410259570337575,0.14109772536105453,0.14116949368835152,0.14124126201564852,0.1413130303429455,0.1413847986702425,0.1414565669975395,0.14152833532483652,0.14160010365213352,0.14167187197943054,0.14174364030672754,0.14181540863402453,0.14188717696132153,0.14195894528861852,0.14203071361591552,0.1421024819432125,0.1421742502705095
α=92%,0.13766175991304125,0.13761428552826172,0.13756681114348218,0.1375193367587026,0.1374718623739231,0.13742438798914353,0.137376913604364,0.13732943921958446,0.13728196483480493,0.1372344904500254,0.13718701606524583,0.1371395416804663,0.13709206729568676,0.1370445929109072,0.13699711852612767,0.13694964414134814,0.13690216975656858,0.13685469537178904,0.13680722098700948,0.13675974660222995,0.13671227221745041,0.13666479783267088,0.13661732344789132,0.1365698490631118,0.13652237467833223,0.1364749002935527,0.13642742590877316,0.13637995152399363,0.13633247713921406,0.13628500275443453,0.13623752836965497,0.13619005398487544,0.1361425796000959,0.13609510521531634,0.1360476308305368,0.13600015644575725,0.13595268206097771,0.13590520767619818,0.13585773329141865,0.13581025890663911,0.13576278452185955,0.13571531013708002,0.1356678357523005,0.13562036136752093,0.1355728869827414,0.13552541259796186,0.1354779382131823,0.13543046382840276,0.1353829894436232,0.13533551505884367,0.13528804067406414
α=93%,0.13685273482981047,0.13668081380841057,0.13650889278701064,0.13633697176561074,0.13616505074421079,0.13599312972281086,0.13582120870141098,0.13564928768001105,0.13547736665861115,0.13530544563721125,0.1351335246158113,0.1349616035944114,0.1347896825730115,0.13461776155161156,0.13444584053021164,0.13427391950881173,0.1341019984874118,0.13393007746601188,0.13375815644461198,0.13358623542321207,0.13341431440181215,0.13324239338041222,0.13307047235901232,0.1328985513376124,0.13272663031621246,0.13255470929481256,0.13238278827341263,0.13221086725201273,0.1320389462306128,0.13186702520921287,0.13169510418781294,0.13152318316641304,0.13135126214501314,0.1311793411236132,0.1310074201022133,0.13083549908081338,0.13066357805941345,0.13049165703801355,0.13031973601661362,0.13014781499521372,0.1299758939738138,0.12980397295241386,0.12963205193101396,0.12946013090961406,0.12928820988821413,0.1291162888668142,0.1289443678454143,0.12877244682401437,0.12860052580261444,0.12842860478121454,0.1282566837598146
α=94%,0.1361570168074859,0.13585466637918256,0.13555231595087922,0.13524996552257587,0.13494761509427253,0.13464526466596918,0.1343429142376658,0.1340405638093625,0.13373821338105918,0.1334358629527558,0.13313351252445246,0.13283116209614912,0.13252881166784578,0.13222646123954243,0.1319241108112391,0.13162176038293574,0.13131940995463237,0.13101705952632903,0.13071470909802568,0.13041235866972234,0.130110008241419,0.12980765781311565,0.1295053073848123,0.12920295695650896,0.12890060652820562,0.12859825609990228,0.12829590567159893,0.1279935552432956,0.12769120481499224,0.1273888543866889,0.12708650395838553,0.1267841535300822,0.12648180310177887,0.12617945267347552,0.12587710224517218,0.12557475181686883,0.1252724013885655,0.12497005096026215,0.12466770053195879,0.12436535010365546,0.1240629996753521,0.12376064924704874,0.12345829881874543,0.12315594839044207,0.12285359796213874,0.12255124753383538,0.12224889710553205,0.12194654667722869,0.12164419624892533,0.12134184582062199,0.12103949539231865
α=95%,0.13557262937424885,0.13513280226264843,0.13469297515104797,0.13425314803944757,0.13381332092784715,0.13337349381624675,0.13293366670464626,0.13249383959304586,0.13205401248144547,0.13161418536984504,0.1311743582582446,0.13073453114664418,0.13029470403504376,0.12985487692344333,0.1294150498118429,0.12897522270024248,0.12853539558864205,0.12809556847704162,0.1276557413654412,0.12721591425384077,0.12677608714224034,0.1263362600306399,0.12589643291903949,0.12545660580743906,0.12501677869583863,0.12457695158423822,0.12413712447263779,0.12369729736103738,0.12325747024943695,0.12281764313783652,0.1223778160262361,0.12193798891463567,0.12149816180303524,0.12105833469143482,0.12061850757983439,0.12017868046823396,0.11973885335663355,0.11929902624503312,0.1188591991334327,0.11841937202183228,0.11797954491023185,0.11753971779863143,0.117099890687031,0.11666006357543057,0.11622023646383015,0.11578040935222972,0.11534058224062932,0.11490075512902886,0.11446092801742844,0.11402110090582801,0.11358127379422761
α=96%,0.1350973837000312,0.13451151051622592,0.13392563733242066,0.13333976414861537,0.1327538909648101,0.13216801778100484,0.13158214459719958,0.13099627141339432,0.13041039822958905,0.1298245250457838,0.12923865186197853,0.12865277867817326,0.128066905494368,0.1274810323105627,0.12689515912675745,0.12630928594295218,0.12572341275914692,0.12513753957534163,0.12455166639153636,0.12396579320773111,0.12337992002392584,0.12279404684012057,0.12220817365631531,0.12162230047251003,0.12103642728870476,0.1204505541048995,0.11986468092109424,0.11927880773728897,0.1186929345534837,0.11810706136967843,0.11752118818587316,0.11693531500206789,0.11634944181826262,0.11576356863445736,0.1151776954506521,0.11459182226684683,0.11400594908304157,0.11342007589923629,0.11283420271543104,0.11224832953162575,0.11166245634782049,0.11107658316401522,0.11049070998020996,0.1099048367964047,0.10931896361259943,0.10873309042879417,0.10814721724498891,0.10756134406118362,0.10697547087737835,0.10638959769357309,0.10580372450976783
α=97%,0.13472890211158992,0.1339861003430472,0.13324329857450443,0.1325004968059617,0.13175769503741894,0.13101489326887622,0.13027209150033345,0.12952928973179073,0.128786487963248,0.12804368619470527,0.12730088442616252,0.12655808265761978,0.12581528088907704,0.1250724791205343,0.12432967735199156,0.12358687558344882,0.12284407381490607,0.12210127204636331,0.12135847027782058,0.12061566850927785,0.1198728667407351,0.11913006497219238,0.11838726320364963,0.11764446143510689,0.11690165966656414,0.1161588578980214,0.11541605612947867,0.11467325436093594,0.11393045259239318,0.11318765082385045,0.1124448490553077,0.11170204728676497,0.11095924551822223,0.11021644374967948,0.10947364198113674,0.108730840212594,0.10798803844405126,0.10724523667550852,0.10650243490696579,0.10575963313842304,0.1050168313698803,0.10427402960133755,0.10353122783279482,0.10278842606425209,0.10204562429570935,0.1013028225271666,0.10056002075862386,0.09981721899008113,0.09907441722153838,0.09833161545299564,0.0975888136844529
α=98%,0.134464642340556,0.1335501905862561,0.1326357388319562,0.13172128707765635,0.1308068353233564,0.12989238356905655,0.12897793181475667,0.12806348006045676,0.1271490283061569,0.126234576551857,0.1253201247975571,0.12440567304325724,0.12349122128895733,0.12257676953465745,0.12166231778035756,0.12074786602605768,0.11983341427175777,0.11891896251745787,0.118004510763158,0.1170900590088581,0.11617560725455822,0.11526115550025832,0.11434670374595844,0.11343225199165854,0.11251780023735866,0.11160334848305878,0.11068889672875888,0.10977444497445901,0.10885999322015912,0.10794554146585922,0.10703108971155932,0.10611663795725944,0.10520218620295954,0.10428773444865966,0.10337328269435977,0.10245883094005988,0.10154437918576001,0.10062992743146011,0.09971547567716021,0.09880102392286033,0.09788657216856043,0.09697212041426054,0.09605766865996068,0.09514321690566079,0.09422876515136089,0.09331431339706099,0.09239986164276111,0.09148540988846121,0.09057095813416133,0.08965650637986144,0.08874205462556155
α=99%,0.13430192201223914,0.13319376164277197,0.1320856012733048,0.1309774409038376,0.1298692805343704,0.12876112016490318,0.12765295979543603,0.12654479942596883,0.12543663905650168,0.12432847868703446,0.12322031831756729,0.12211215794810008,0.1210039975786329,0.11989583720916572,0.11878767683969851,0.11767951647023134,0.11657135610076413,0.11546319573129693,0.11435503536182975,0.11324687499236256,0.11213871462289537,0.11103055425342818,0.109922393883961,0.1088142335144938,0.10770607314502662,0.10659791277555941,0.10548975240609224,0.10438159203662505,0.10327343166715786,0.10216527129769067,0.10105711092822346,0.09994895055875629,0.0988407901892891,0.0977326298198219,0.09662446945035472,0.09551630908088751,0.09440814871142034,0.09329998834195315,0.09219182797248596,0.09108366760301877,0.08997550723355158,0.08886734686408439,0.08775918649461723,0.08665102612515004,0.08554286575568283,0.08443470538621564,0.08332654501674845,0.08221838464728126,0.08111022427781407,0.08000206390834688,0.07889390353887968
α=100%,0.13423794292265728,0.13289556349343068,0.13155318406420413,0.13021080463497753,0.12886842520575098,0.12752604577652438,0.12618366634729783,0.12484128691807124,0.12349890748884469,0.12215652805961813,0.12081414863039155,0.11947176920116498,0.1181293897719384,0.11678701034271183,0.11544463091348525,0.11410225148425868,0.1127598720550321,0.11141749262580553,0.11007511319657895,0.10873273376735239,0.10739035433812581,0.10604797490889925,0.10470559547967266,0.1033632160504461,0.10202083662121951,0.10067845719199295,0.09933607776276637,0.09799369833353981,0.09665131890431322,0.09530893947508666,0.09396656004586007,0.09262418061663352,0.09128180118740693,0.08993942175818037,0.0885970423289538,0.08725466289972722,0.08591228347050066,0.08456990404127408,0.08322752461204751,0.08188514518282093,0.08054276575359436,0.07920038632436778,0.07785800689514122,0.07651562746591464,0.07517324803668808,0.0738308686074615,0.07248848917823493,0.07114610974900835,0.06980373031978178,0.06846135089055522,0.06711897146132864
